120	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000012
167	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000009
65580	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000006
1164429	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000007
22173	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000005
167	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000008
167	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000004
66680	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000001
358355923	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000003
7377906120	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000010
167	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000011
1164429	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.000002
228	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql-bin.index
7738746350	total
